Frequency (Hz)	Level (dB)
1645.944214	-46.085438
1647.290039	-46.253613
1648.635864	-46.456474
1649.981689	-46.641151
1651.327515	-47.098728
1652.673340	-46.141266
1654.019165	-46.198677
1655.364990	-47.055416
1656.710815	-47.415409
1658.056641	-46.420528
1659.402466	-45.250401
1660.748291	-45.133148
1662.094116	-44.701275
1663.439941	-45.283424
1664.785767	-46.087761
1666.131592	-45.450764
1667.477417	-45.250721
1668.823242	-45.562141
1670.169067	-45.483948
1671.514893	-44.877682
1672.860718	-45.413399
1674.206543	-44.772911
1675.552368	-45.417721
1676.898193	-45.454254
1678.244019	-45.183594
1679.589844	-46.327419
1680.935669	-45.281246
1682.281494	-44.595352
1683.627319	-44.697735
1684.973145	-45.009338
1686.318970	-45.104126
1687.664795	-45.894352
1689.010620	-45.692154
1690.356445	-45.468266
1691.702271	-44.700317
1693.048096	-44.517254
1694.393921	-45.470482
1695.739746	-44.804169
1697.085571	-43.742435
1698.431396	-43.261478
1699.777222	-45.173122
1701.123047	-44.886574
1702.468872	-44.504749
1703.814697	-43.823475
1705.160522	-43.874756
1706.506348	-45.074299
1707.852173	-44.206890
1709.197998	-43.580044
1710.543823	-44.294724
1711.889648	-43.206219
1713.235474	-41.691429
1714.581299	-43.126492
1715.927124	-44.456764
1717.272949	-44.364513
1718.618774	-43.623394
1719.964600	-43.368877
1721.310425	-44.083897
1722.656250	-43.701332
1724.002075	-43.474541
1725.347900	-42.889755
1726.693726	-44.176311
1728.039551	-43.761738
1729.385376	-43.870857
1730.731201	-43.317406
1732.077026	-42.724247
1733.422852	-43.229130
1734.768677	-44.569187
1736.114502	-42.880543
1737.460327	-42.261223
1738.806152	-42.889149
1740.151978	-44.118301
1741.497803	-44.717285
1742.843628	-43.562458
1744.189453	-43.622803
1745.535278	-42.941998
1746.881104	-43.153503
1748.226929	-43.512791
1749.572754	-42.831459
1750.918579	-43.182983
1752.264404	-42.941105
1753.610229	-42.270744
1754.956055	-42.376232
1756.301880	-42.574329
1757.647705	-42.188351
1758.993530	-42.240479
1760.339355	-41.948704
1761.685181	-42.151791
1763.031006	-42.901672
1764.376831	-43.294930
1765.722656	-42.207333
1767.068481	-42.463421
1768.414307	-41.280174
1769.760132	-41.981827
1771.105957	-42.983219
1772.451782	-42.377239
1773.797607	-42.712490
1775.143433	-42.988972
1776.489258	-43.492592
1777.835083	-44.415382
1779.180908	-44.351868
1780.526733	-43.821606
1781.872559	-43.026257
1783.218384	-42.702549
1784.564209	-41.490902
1785.910034	-41.406494
1787.255859	-42.258049
1788.601685	-43.311981
1789.947510	-43.154625
1791.293335	-43.364861
1792.639160	-44.301842
1793.984985	-43.421532
1795.330811	-42.523014
1796.676636	-42.647903
1798.022461	-42.922791
1799.368286	-41.895535
1800.714111	-42.563862
1802.059937	-41.716198
1803.405762	-41.461094
1804.751587	-41.578953
1806.097412	-41.543121
1807.443237	-41.875221
1808.789062	-42.081978
1810.134888	-41.895992
1811.480713	-41.117046
1812.826538	-41.979187
1814.172363	-42.217476
1815.518188	-41.747707
1816.864014	-41.452450
1818.209839	-40.901096
1819.555664	-41.468212
1820.901489	-42.820309
1822.247314	-43.177448
1823.593140	-42.438435
1824.938965	-42.387875
1826.284790	-40.723576
1827.630615	-40.545753
1828.976440	-41.561039
1830.322266	-41.673733
1831.668091	-42.102859
1833.013916	-42.265621
1834.359741	-41.644047
1835.705566	-41.990749
1837.051392	-42.021683
1838.397217	-42.159515
1839.743042	-41.226662
1841.088867	-41.889065
1842.434692	-41.027794
1843.780518	-41.687141
1845.126343	-40.943626
1846.472168	-40.060333
1847.817993	-41.090904
1849.163818	-41.578793
1850.509644	-42.743553
1851.855469	-42.032555
1853.201294	-41.277920
1854.547119	-40.768063
1855.892944	-40.878819
1857.238770	-41.689217
1858.584595	-41.829300
1859.930420	-41.720699
1861.276245	-42.403191
1862.622070	-40.349014
1863.967896	-40.068481
1865.313721	-41.336716
1866.659546	-41.756023
1868.005371	-41.474331
1869.351196	-40.992001
1870.697021	-41.679764
1872.042847	-41.266632
1873.388672	-41.129059
1874.734497	-42.100868
1876.080322	-41.341675
1877.426147	-40.987183
1878.771973	-39.939838
1880.117798	-40.464046
1881.463623	-41.721718
1882.809448	-42.190598
1884.155273	-41.905128
1885.501099	-41.853794
1886.846924	-42.024704
1888.192749	-40.594475
1889.538574	-40.402935
1890.884399	-40.736767
1892.230225	-40.117931
1893.576050	-40.532906
1894.921875	-40.483898
1896.267700	-41.562748
1897.613525	-42.684429
1898.959351	-41.815342
1900.305176	-42.347168
1901.651001	-42.019341
1902.996826	-41.013813
1904.342651	-40.816994
1905.688477	-40.930798
1907.034302	-41.249710
1908.380127	-41.591511
1909.725952	-41.455341
1911.071777	-41.533466
1912.417603	-41.919537
1913.763428	-41.744705
1915.109253	-43.041550
1916.455078	-43.404251
1917.800903	-42.025089
1919.146729	-41.533222
1920.492554	-42.184937
1921.838379	-42.352833
1923.184204	-43.191242
1924.530029	-44.350391
1925.875854	-41.401730
1927.221680	-41.644463
1928.567505	-41.930233
1929.913330	-41.924641
1931.259155	-42.000774
1932.604980	-42.251652
1933.950806	-41.502819
1935.296631	-42.074406
1936.642456	-42.253277
1937.988281	-41.989433
1939.334106	-42.001591
1940.679932	-43.274632
1942.025757	-42.554935
1943.371582	-42.019115
1944.717407	-42.251015
1946.063232	-42.971382
1947.409058	-42.423801
1948.754883	-42.840210
1950.100708	-44.704208
1951.446533	-43.190994
1952.792358	-42.647377
1954.138184	-41.795452
1955.484009	-42.718262
1956.829834	-43.829979
1958.175659	-42.002636
1959.521484	-41.470139
1960.867310	-41.893612
1962.213135	-41.630302
1963.558960	-42.063213
1964.904785	-42.151295
1966.250610	-44.080753
1967.596436	-42.553127
1968.942261	-42.481297
1970.288086	-42.460835
1971.633911	-41.675232
1972.979736	-41.040657
1974.325562	-41.857483
1975.671387	-41.988590
1977.017212	-42.086853
1978.363037	-42.616974
1979.708862	-43.139900
1981.054688	-41.955250
1982.400513	-41.850025
1983.746338	-42.159184
1985.092163	-42.444141
1986.437988	-42.698341
1987.783813	-42.610653
1989.129639	-44.045883
1990.475464	-43.784065
1991.821289	-43.047184
1993.167114	-43.226120
1994.512939	-43.053818
1995.858765	-43.517731
1997.204590	-43.499889
1998.550415	-43.407249
1999.896240	-43.294292
2001.242065	-41.853977
2002.587891	-42.488949
2003.933716	-42.261086
2005.279541	-41.535973
2006.625366	-41.224930
2007.971191	-42.207127
2009.317017	-42.252548
2010.662842	-42.524944
2012.008667	-42.783928
2013.354492	-42.139648
2014.700317	-42.720783
2016.046143	-43.518623
2017.391968	-43.125668
2018.737793	-43.175659
2020.083618	-42.592670
2021.429443	-42.596107
2022.775269	-43.051567
2024.121094	-42.623886
2025.466919	-43.243919
2026.812744	-43.429432
2028.158569	-43.586414
2029.504395	-43.319603
2030.850220	-43.174942
2032.196045	-43.180862
2033.541870	-44.493195
2034.887695	-45.246582
2036.233521	-45.031113
2037.579346	-44.267384
2038.925171	-42.888390
2040.270996	-42.717857
2041.616821	-42.628998
2042.962646	-42.343132
2044.308472	-42.406071
2045.654297	-42.835571
2047.000122	-43.373856
2048.345947	-43.317516
2049.691772	-43.631893
2051.037598	-44.288017
2052.383423	-43.809174
2053.729248	-44.251087
2055.075073	-43.970238
2056.420898	-43.546597
2057.766724	-43.637856
2059.112549	-44.190945
2060.458374	-44.571659
2061.804199	-44.299671
2063.150024	-44.244041
2064.495850	-43.092941
2065.841675	-42.431763
2067.187500	-42.326584
2068.533325	-42.926239
2069.879150	-43.203583
2071.224976	-41.867756
2072.570801	-42.889206
2073.916626	-42.872623
2075.262451	-42.097279
2076.608276	-43.099041
2077.954102	-43.236908
2079.299927	-43.500778
2080.645752	-43.608009
2081.991577	-44.629951
2083.337402	-45.620583
2084.683228	-43.789608
2086.029053	-43.204361
2087.374878	-42.354908
2088.720703	-43.104610
2090.066528	-44.263180
2091.412354	-43.551888
2092.758179	-42.944256
2094.104004	-43.007317
2095.449829	-43.790195
2096.795654	-43.765915
2098.141479	-43.807781
2099.487305	-43.724525
2100.833130	-43.479599
2102.178955	-43.436787
2103.524780	-43.154476
2104.870605	-42.701721
2106.216431	-42.269463
2107.562256	-43.272068
2108.908081	-42.359783
2110.253906	-42.965157
2111.599731	-44.347717
2112.945557	-44.033745
2114.291382	-43.751362
2115.637207	-43.102375
2116.983032	-43.092102
2118.328857	-43.616924
2119.674683	-43.839058
2121.020508	-43.314098
2122.366333	-43.024792
2123.712158	-43.081573
2125.057983	-44.039421
2126.403809	-44.677105
2127.749634	-44.415932
2129.095459	-43.764481
2130.441284	-43.636963
2131.787109	-43.701118
2133.132935	-44.147686
2134.478760	-44.444675
2135.824585	-43.571323
2137.170410	-44.094425
2138.516235	-43.177067
2139.862061	-43.895134
2141.207886	-43.630180
2142.553711	-43.146061
2143.899536	-43.925522
2145.245361	-43.863544
2146.591187	-44.314224
2147.937012	-43.262894
2149.282837	-42.069553
2150.628662	-42.847878
2151.974487	-43.523907
2153.320312	-43.893223
2154.666138	-43.601143
2156.011963	-44.214436
2157.357788	-44.280495
2158.703613	-44.873367
2160.049438	-42.900955
2161.395264	-41.895992
2162.741089	-42.809765
2164.086914	-43.156765
2165.432739	-43.410873
2166.778564	-42.881817
2168.124390	-43.237373
2169.470215	-44.382584
2170.816040	-44.333839
2172.161865	-43.206337
2173.507690	-44.418385
2174.853516	-43.689365
2176.199341	-43.290012
2177.545166	-42.284008
2178.890991	-42.048889
2180.236816	-42.925488
2181.582642	-43.386711
2182.928467	-42.901958
2184.274292	-42.601433
2185.620117	-42.212978
2186.965942	-42.092995
2188.311768	-41.868931
2189.657593	-43.226311
2191.003418	-43.605301
2192.349243	-42.743443
2193.695068	-43.796558
2195.040894	-43.698524
2196.386719	-42.405491
2197.732544	-41.877586
2199.078369	-42.846886
2200.424194	-43.407230
2201.770020	-43.314072
2203.115845	-43.288071
2204.461670	-43.193008
2205.807495	-43.688175
2207.153320	-43.154484
2208.499146	-42.537395
2209.844971	-41.916435
2211.190796	-42.373619
2212.536621	-43.981628
2213.882446	-42.898457
2215.228271	-42.993710
2216.574097	-43.142292
2217.919922	-43.594189
2219.265747	-43.570805
2220.611572	-42.258583
2221.957397	-42.795506
2223.303223	-43.198956
2224.649048	-41.850704
2225.994873	-41.107689
2227.340698	-42.354649
2228.686523	-42.815033
2230.032349	-42.828789
2231.378174	-43.037762
2232.723999	-43.880062
2234.069824	-43.482445
2235.415649	-42.906998
2236.761475	-42.663315
2238.107300	-42.620617
2239.453125	-43.222004
2240.798950	-43.642746
2242.144775	-44.183414
2243.490601	-43.798931
2244.836426	-44.652306
2246.182251	-43.687851
2247.528076	-41.776989
2248.873901	-41.998978
2250.219727	-42.652199
2251.565552	-42.512016
2252.911377	-41.583843
2254.257202	-41.283520
2255.603027	-41.344730
2256.948853	-41.409821
2258.294678	-42.890747
2259.640503	-42.583687
2260.986328	-42.300591
2262.332153	-42.395130
2263.677979	-43.191227
2265.023804	-43.167004
2266.369629	-42.138477
2267.715454	-41.438358
2269.061279	-41.678829
2270.407104	-41.211334
2271.752930	-41.269627
2273.098755	-42.313622
2274.444580	-42.584381
2275.790405	-42.003983
2277.136230	-41.567867
2278.482056	-42.068195
2279.827881	-42.363529
2281.173706	-42.491798
2282.519531	-43.693066
2283.865356	-43.076530
2285.211182	-41.836636
2286.557007	-41.842346
2287.902832	-43.226089
2289.248657	-43.194313
2290.594482	-43.230907
2291.940308	-42.480362
2293.286133	-41.606464
2294.631958	-41.611263
2295.977783	-42.341454
2297.323608	-42.812134
2298.669434	-42.708668
2300.015259	-42.213600
2301.361084	-42.105824
2302.706909	-42.799458
2304.052734	-41.699997
2305.398560	-41.582870
2306.744385	-42.217651
2308.090210	-42.606682
2309.436035	-42.334480
2310.781860	-41.163586
2312.127686	-41.040417
2313.473511	-43.125946
2314.819336	-43.050934
2316.165161	-42.412304
2317.510986	-41.955780
2318.856812	-41.305229
2320.202637	-41.490891
2321.548462	-42.648781
2322.894287	-42.123882
2324.240112	-42.349686
2325.585938	-42.763069
2326.931763	-43.209785
2328.277588	-42.979267
2329.623413	-41.340645
2330.969238	-41.759480
2332.315063	-41.165344
2333.660889	-41.757278
2335.006714	-42.232586
2336.352539	-41.548412
2337.698364	-41.916679
2339.044189	-42.511257
2340.390015	-41.821907
2341.735840	-42.571609
2343.081665	-43.611549
2344.427490	-41.986401
2345.773315	-40.910374
2347.119141	-41.052635
2348.464966	-41.487511
2349.810791	-42.399372
2351.156616	-42.459156
2352.502441	-42.259933
2353.848267	-43.269943
2355.194092	-41.984879
2356.539917	-41.688278
2357.885742	-42.457550
2359.231567	-42.725765
2360.577393	-42.838596
2361.923218	-42.432560
2363.269043	-42.226078
2364.614868	-42.373737
2365.960693	-42.749134
2367.306519	-42.382469
2368.652344	-42.688061
2369.998169	-43.615391
2371.343994	-42.281277
2372.689819	-41.698586
2374.035645	-42.030746
2375.381470	-41.223934
2376.727295	-40.737926
2378.073120	-41.310463
2379.418945	-41.937618
2380.764771	-42.679474
2382.110596	-42.880550
2383.456421	-43.355724
2384.802246	-42.095585
2386.148071	-41.907143
2387.493896	-41.953606
2388.839722	-42.609585
2390.185547	-42.000561
2391.531372	-41.321777
2392.877197	-41.169617
2394.223022	-41.551422
2395.568848	-41.796871
2396.914673	-43.061913
2398.260498	-44.207439
2399.606323	-42.616695
2400.952148	-42.716438
2402.297974	-43.051868
2403.643799	-43.620823
2404.989624	-42.938389
2406.335449	-41.840687
2407.681274	-41.855282
2409.027100	-42.316349
2410.372925	-42.121986
2411.718750	-42.007717
2413.064575	-41.362518
2414.410400	-41.689899
2415.756226	-41.771435
2417.102051	-42.037529
2418.447876	-41.071846
2419.793701	-41.843540
2421.139526	-41.724674
2422.485352	-41.975975
2423.831177	-41.677135
2425.177002	-41.273224
2426.522827	-42.042862
2427.868652	-43.361805
2429.214478	-42.056278
2430.560303	-42.288074
2431.906128	-42.019825
2433.251953	-41.445885
2434.597778	-41.429123
2435.943604	-41.986900
2437.289429	-42.019814
2438.635254	-42.372818
2439.981079	-42.106411
2441.326904	-43.108585
2442.672729	-43.332756
2444.018555	-43.437691
2445.364380	-42.913509
2446.710205	-42.228443
2448.056030	-42.266556
2449.401855	-42.400478
2450.747681	-42.009708
2452.093506	-42.472027
2453.439331	-43.279789
2454.785156	-41.884014
2456.130981	-43.003643
2457.476807	-43.804428
2458.822632	-43.833195
2460.168457	-41.831177
2461.514282	-41.827400
2462.860107	-42.871540
2464.205933	-41.986664
2465.551758	-42.572906
2466.897583	-41.513569
2468.243408	-41.252815
2469.589233	-42.472862
2470.935059	-41.853733
2472.280884	-41.775379
2473.626709	-41.171398
2474.972534	-41.358330
2476.318359	-43.260189
2477.664185	-42.341824
2479.010010	-41.967403
2480.355835	-41.905872
2481.701660	-41.854511
2483.047485	-42.655674
2484.393311	-42.301014
2485.739136	-41.724823
2487.084961	-42.123531
2488.430786	-42.547302
2489.776611	-43.335133
2491.122437	-42.339542
2492.468262	-43.178249
2493.814087	-43.988121
2495.159912	-42.942493
2496.505737	-42.179527
2497.851562	-42.544651
2499.197388	-42.410118
2500.543213	-43.163235
2501.889038	-42.710762
2503.234863	-42.207897
2504.580688	-41.840714
2505.926514	-42.641514
2507.272339	-43.292175
2508.618164	-44.376820
2509.963989	-43.502483
2511.309814	-43.945602
2512.655640	-42.410774
2514.001465	-42.103207
2515.347290	-42.696560
2516.693115	-43.477478
2518.038940	-43.475468
2519.384766	-42.626209
2520.730591	-42.824631
2522.076416	-43.701477
2523.422241	-42.233810
2524.768066	-42.453419
2526.113892	-42.819580
2527.459717	-42.633148
2528.805542	-42.689457
2530.151367	-43.166142
2531.497192	-43.451328
2532.843018	-42.799816
2534.188843	-42.419750
2535.534668	-42.231735
2536.880493	-41.902420
2538.226318	-42.112091
2539.572144	-43.427162
2540.917969	-43.591797
2542.263794	-44.815998
2543.609619	-44.340923
2544.955444	-42.977631
2546.301270	-42.385574
2547.647095	-42.406311
2548.992920	-42.608086
2550.338745	-43.338646
2551.684570	-44.676064
2553.030396	-43.278950
2554.376221	-42.386688
2555.722046	-43.447186
2557.067871	-43.282429
2558.413696	-42.632847
2559.759521	-43.331284
2561.105347	-44.238152
2562.451172	-43.782219
2563.796997	-42.987785
2565.142822	-42.357033
2566.488647	-43.702892
2567.834473	-43.837429
2569.180298	-44.685844
2570.526123	-43.982410
2571.871948	-43.162830
2573.217773	-42.711037
2574.563599	-42.668053
2575.909424	-43.583176
2577.255249	-42.322918
2578.601074	-41.444263
2579.946899	-43.704533
2581.292725	-43.066811
2582.638550	-42.716839
2583.984375	-42.929741
2585.330200	-41.627563
2586.676025	-42.744652
2588.021851	-44.207027
2589.367676	-43.150784
2590.713501	-43.205265
2592.059326	-43.496521
2593.405151	-42.166222
2594.750977	-42.680862
2596.096802	-44.422504
2597.442627	-44.335415
2598.788452	-43.648159
2600.134277	-43.056034
2601.480103	-43.139126
2602.825928	-42.055382
2604.171753	-42.259884
2605.517578	-42.674370
2606.863403	-42.728836
2608.209229	-42.976704
2609.555054	-42.518623
2610.900879	-42.773636
2612.246704	-42.834988
2613.592529	-44.138367
2614.938354	-44.330303
2616.284180	-42.657124
2617.630005	-42.920116
2618.975830	-43.000679
2620.321655	-42.788475
2621.667480	-43.587746
2623.013306	-42.863602
2624.359131	-42.092789
2625.704956	-43.755245
2627.050781	-43.925686
2628.396606	-42.554981
2629.742432	-42.273975
2631.088257	-43.027084
2632.434082	-44.028240
2633.779907	-44.584496
2635.125732	-44.967251
2636.471558	-43.977322
2637.817383	-42.554653
2639.163208	-42.553833
2640.509033	-43.167503
2641.854858	-44.004452
2643.200684	-42.983227
2644.546509	-42.982059
2645.892334	-44.094299
2647.238159	-42.672508
2648.583984	-42.735023
2649.929810	-42.971764
2651.275635	-43.348412
2652.621460	-44.523151
2653.967285	-44.207577
2655.313110	-45.046867
2656.658936	-43.768547
2658.004761	-43.587757
2659.350586	-43.431858
2660.696411	-42.602905
2662.042236	-43.208385
2663.388062	-43.615322
2664.733887	-43.793728
2666.079712	-44.037304
2667.425537	-43.955925
2668.771362	-43.043331
2670.117188	-42.960201
2671.463013	-43.057884
2672.808838	-42.772224
2674.154663	-43.212154
2675.500488	-44.182697
2676.846313	-42.877239
2678.192139	-42.416668
2679.537964	-42.647247
2680.883789	-43.875145
