Frequency (Hz)	Level (dB)
1625.756836	-41.679623
1627.102661	-42.483559
1628.448486	-41.505741
1629.794312	-42.253616
1631.140137	-42.322857
1632.485962	-42.711777
1633.831787	-41.817844
1635.177612	-42.434322
1636.523438	-42.379677
1637.869263	-42.262444
1639.215088	-41.959728
1640.560913	-41.775574
1641.906738	-42.236229
1643.252563	-42.297508
1644.598389	-42.518555
1645.944214	-41.829220
1647.290039	-42.110992
1648.635864	-42.186779
1649.981689	-42.499374
1651.327515	-42.942387
1652.673340	-42.131676
1654.019165	-42.251774
1655.364990	-43.199982
1656.710815	-43.652863
1658.056641	-42.437824
1659.402466	-41.506638
1660.748291	-41.478886
1662.094116	-40.964767
1663.439941	-41.669212
1664.785767	-42.647953
1666.131592	-41.862976
1667.477417	-41.772324
1668.823242	-42.218418
1670.169067	-42.060146
1671.514893	-41.524460
1672.860718	-42.104618
1674.206543	-41.602299
1675.552368	-42.250668
1676.898193	-42.239433
1678.244019	-41.999031
1679.589844	-43.315170
1680.935669	-42.309170
1682.281494	-41.622578
1683.627319	-41.889027
1684.973145	-42.226830
1686.318970	-42.286755
1687.664795	-43.174915
1689.010620	-42.991997
1690.356445	-42.780018
1691.702271	-42.058880
1693.048096	-41.974373
1694.393921	-42.832977
1695.739746	-42.223171
1697.085571	-41.239532
1698.431396	-40.810871
1699.777222	-42.759094
1701.123047	-42.543171
1702.468872	-42.130608
1703.814697	-41.575676
1705.160522	-41.664856
1706.506348	-42.997700
1707.852173	-42.050388
1709.197998	-41.454468
1710.543823	-42.205982
1711.889648	-41.135254
1713.235474	-39.720558
1714.581299	-41.279587
1715.927124	-42.538944
1717.272949	-42.610226
1718.618774	-41.905266
1719.964600	-41.722195
1721.310425	-42.517910
1722.656250	-42.081043
1724.002075	-41.885864
1725.347900	-41.348824
1726.693726	-42.575329
1728.039551	-42.158371
1729.385376	-42.460842
1730.731201	-41.854908
1732.077026	-41.317852
1733.422852	-41.900417
1734.768677	-43.324730
1736.114502	-41.555122
1737.460327	-40.881077
1738.806152	-41.663696
1740.151978	-42.863091
1741.497803	-43.483646
1742.843628	-42.366238
1744.189453	-42.458702
1745.535278	-41.900272
1746.881104	-42.209724
1748.226929	-42.552284
1749.572754	-41.928059
1750.918579	-42.352417
1752.264404	-42.046738
1753.610229	-41.328812
1754.956055	-41.500645
1756.301880	-41.869499
1757.647705	-41.413555
1758.993530	-41.634399
1760.339355	-41.224499
1761.685181	-41.444496
1763.031006	-42.168728
1764.376831	-42.679489
1765.722656	-41.707924
1767.068481	-41.829433
1768.414307	-40.734306
1769.760132	-41.557110
1771.105957	-42.603069
1772.451782	-41.962814
1773.797607	-42.263500
1775.143433	-42.526630
1776.489258	-43.232815
1777.835083	-44.249390
1779.180908	-44.074730
1780.526733	-43.559834
1781.872559	-42.768181
1783.218384	-42.326859
1784.564209	-41.301208
1785.910034	-41.251141
1787.255859	-42.143944
1788.601685	-43.268459
1789.947510	-43.047863
1791.293335	-43.444141
1792.639160	-44.352245
1793.984985	-43.511662
1795.330811	-42.550426
1796.676636	-42.685776
1798.022461	-43.099945
1799.368286	-41.978397
1800.714111	-42.580189
1802.059937	-41.761486
1803.405762	-41.617378
1804.751587	-41.845867
1806.097412	-41.668324
1807.443237	-42.072586
1808.789062	-42.280159
1810.134888	-42.243229
1811.480713	-41.388905
1812.826538	-42.147373
1814.172363	-42.507107
1815.518188	-41.962894
1816.864014	-41.679394
1818.209839	-41.266571
1819.555664	-41.811718
1820.901489	-43.079304
1822.247314	-43.500080
1823.593140	-42.937374
1824.938965	-42.806999
1826.284790	-41.201294
1827.630615	-40.920975
1828.976440	-41.976509
1830.322266	-42.220821
1831.668091	-42.598961
1833.013916	-42.746872
1834.359741	-42.154442
1835.705566	-42.420815
1837.051392	-42.578728
1838.397217	-42.733883
1839.743042	-41.698311
1841.088867	-42.334393
1842.434692	-41.563824
1843.780518	-42.315002
1845.126343	-41.471100
1846.472168	-40.609543
1847.817993	-41.713879
1849.163818	-42.014446
1850.509644	-43.333481
1851.855469	-42.490803
1853.201294	-41.844593
1854.547119	-41.417015
1855.892944	-41.490211
1857.238770	-42.246372
1858.584595	-42.413956
1859.930420	-42.334202
1861.276245	-43.027744
1862.622070	-41.029892
1863.967896	-40.702412
1865.313721	-41.920391
1866.659546	-42.482166
1868.005371	-42.113617
1869.351196	-41.664005
1870.697021	-42.344261
1872.042847	-41.850468
1873.388672	-41.663658
1874.734497	-42.613121
1876.080322	-41.927773
1877.426147	-41.558174
1878.771973	-40.465965
1880.117798	-40.995529
1881.463623	-42.206013
1882.809448	-42.828804
1884.155273	-42.459465
1885.501099	-42.403843
1886.846924	-42.648674
1888.192749	-41.130013
1889.538574	-40.963440
1890.884399	-41.303177
1892.230225	-40.587627
1893.576050	-41.162430
1894.921875	-41.019711
1896.267700	-42.139259
1897.613525	-43.237152
1898.959351	-42.278610
1900.305176	-42.832096
1901.651001	-42.397461
1902.996826	-41.461460
1904.342651	-41.266899
1905.688477	-41.223492
1907.034302	-41.671825
1908.380127	-42.034271
1909.725952	-41.938404
1911.071777	-41.914753
1912.417603	-42.240971
1913.763428	-42.079517
1915.109253	-43.423637
1916.455078	-43.786366
1917.800903	-42.458061
1919.146729	-41.848797
1920.492554	-42.468372
1921.838379	-42.643925
1923.184204	-43.467747
1924.530029	-44.431999
1925.875854	-41.661900
1927.221680	-42.021606
1928.567505	-42.277214
1929.913330	-42.227036
1931.259155	-42.244167
1932.604980	-42.551411
1933.950806	-41.735893
1935.296631	-42.349022
1936.642456	-42.535614
1937.988281	-42.160362
1939.334106	-42.202377
1940.679932	-43.428925
1942.025757	-42.570518
1943.371582	-42.071621
1944.717407	-42.325642
1946.063232	-43.025467
1947.409058	-42.468651
1948.754883	-42.845161
1950.100708	-44.805534
1951.446533	-43.175247
1952.792358	-42.633121
1954.138184	-41.735638
1955.484009	-42.706066
1956.829834	-43.631027
1958.175659	-41.907345
1959.521484	-41.371639
1960.867310	-41.786350
1962.213135	-41.400631
1963.558960	-41.871174
1964.904785	-42.016563
1966.250610	-44.016376
1967.596436	-42.349125
1968.942261	-42.188923
1970.288086	-42.235435
1971.633911	-41.416027
1972.979736	-40.858730
1974.325562	-41.579788
1975.671387	-41.774147
1977.017212	-41.756653
1978.363037	-42.235329
1979.708862	-42.862072
1981.054688	-41.664368
1982.400513	-41.466877
1983.746338	-41.796329
1985.092163	-42.118858
1986.437988	-42.248928
1987.783813	-42.174644
1989.129639	-43.683117
1990.475464	-43.262207
1991.821289	-42.413063
1993.167114	-42.682911
1994.512939	-42.533230
1995.858765	-42.825344
1997.204590	-42.977665
1998.550415	-42.787003
1999.896240	-42.546028
2001.242065	-41.228844
2002.587891	-41.780991
2003.933716	-41.572975
2005.279541	-40.880562
2006.625366	-40.565666
2007.971191	-41.421822
2009.317017	-41.484249
2010.662842	-41.763805
2012.008667	-41.915089
2013.354492	-41.411320
2014.700317	-41.833797
2016.046143	-42.619591
2017.391968	-42.318394
2018.737793	-42.302555
2020.083618	-41.799824
2021.429443	-41.705875
2022.775269	-42.229252
2024.121094	-41.690315
2025.466919	-42.335060
2026.812744	-42.529778
2028.158569	-42.525631
2029.504395	-42.394909
2030.850220	-42.241978
2032.196045	-42.154617
2033.541870	-43.570587
2034.887695	-44.190296
2036.233521	-43.940601
2037.579346	-43.293285
2038.925171	-41.898449
2040.270996	-41.764999
2041.616821	-41.545948
2042.962646	-41.290894
2044.308472	-41.315243
2045.654297	-41.822533
2047.000122	-42.216770
2048.345947	-42.269390
2049.691772	-42.538128
2051.037598	-43.135494
2052.383423	-42.675625
2053.729248	-43.136311
2055.075073	-43.002735
2056.420898	-42.332119
2057.766724	-42.444748
2059.112549	-43.080322
2060.458374	-43.264431
2061.804199	-43.084846
2063.150024	-42.955090
2064.495850	-41.754955
2065.841675	-41.179100
2067.187500	-41.118904
2068.533325	-41.731293
2069.879150	-41.915970
2071.224976	-40.651920
2072.570801	-41.711597
2073.916626	-41.684479
2075.262451	-40.811672
2076.608276	-41.790905
2077.954102	-41.913776
2079.299927	-42.255596
2080.645752	-42.302074
2081.991577	-43.288933
2083.337402	-44.189270
2084.683228	-42.528255
2086.029053	-41.864845
2087.374878	-40.944286
2088.720703	-41.629894
2090.066528	-42.997501
2091.412354	-42.194443
2092.758179	-41.598862
2094.104004	-41.779156
2095.449829	-42.465370
2096.795654	-42.379459
2098.141479	-42.356388
2099.487305	-42.496277
2100.833130	-42.192387
2102.178955	-42.038601
2103.524780	-41.790871
2104.870605	-41.347054
2106.216431	-40.864769
2107.562256	-41.967434
2108.908081	-40.931896
2110.253906	-41.597984
2111.599731	-43.137856
2112.945557	-42.644276
2114.291382	-42.238449
2115.637207	-41.701088
2116.983032	-41.775177
2118.328857	-42.153831
2119.674683	-42.397434
2121.020508	-41.940109
2122.366333	-41.612698
2123.712158	-41.714397
2125.057983	-42.568199
2126.403809	-43.201881
2127.749634	-42.902950
2129.095459	-42.449989
2130.441284	-42.314533
2131.787109	-42.365784
2133.132935	-42.815845
2134.478760	-43.128029
2135.824585	-42.333694
2137.170410	-42.781109
2138.516235	-41.845222
2139.862061	-42.655075
2141.207886	-42.442608
2142.553711	-41.845333
2143.899536	-42.698097
2145.245361	-42.482155
2146.591187	-43.016830
2147.937012	-42.056770
2149.282837	-40.775471
2150.628662	-41.472580
2151.974487	-42.232754
2153.320312	-42.525459
2154.666138	-42.443134
2156.011963	-43.118408
2157.357788	-43.104862
2158.703613	-43.667229
2160.049438	-41.734512
2161.395264	-40.707939
2162.741089	-41.616585
2164.086914	-42.003391
2165.432739	-42.192490
2166.778564	-41.692596
2168.124390	-42.121769
2169.470215	-43.352631
2170.816040	-43.220150
2172.161865	-42.099937
2173.507690	-43.318653
2174.853516	-42.644211
2176.199341	-42.200569
2177.545166	-41.307713
2178.890991	-40.956024
2180.236816	-41.823792
2181.582642	-42.431225
2182.928467	-41.873398
2184.274292	-41.510674
2185.620117	-41.232468
2186.965942	-41.148766
2188.311768	-40.898838
2189.657593	-42.385643
2191.003418	-42.715580
2192.349243	-41.772102
2193.695068	-42.752441
2195.040894	-42.811707
2196.386719	-41.471699
2197.732544	-41.036976
2199.078369	-41.946224
2200.424194	-42.499390
2201.770020	-42.475716
2203.115845	-42.436378
2204.461670	-42.374977
2205.807495	-42.857441
2207.153320	-42.319847
2208.499146	-41.721779
2209.844971	-41.145882
2211.190796	-41.636398
2212.536621	-43.241676
2213.882446	-42.189579
2215.228271	-42.254929
2216.574097	-42.401169
2217.919922	-42.832657
2219.265747	-42.870705
2220.611572	-41.589455
2221.957397	-42.021786
2223.303223	-42.471672
2224.649048	-41.284775
2225.994873	-40.402252
2227.340698	-41.602253
2228.686523	-42.149559
2230.032349	-42.280643
2231.378174	-42.475887
2232.723999	-43.312248
2234.069824	-42.973969
2235.415649	-42.372128
2236.761475	-42.154606
2238.107300	-42.080723
2239.453125	-42.684509
2240.798950	-43.132664
2242.144775	-43.706650
2243.490601	-43.280849
2244.836426	-44.209248
2246.182251	-43.252911
2247.528076	-41.354946
2248.873901	-41.496704
2250.219727	-42.276855
2251.565552	-42.062901
2252.911377	-41.167652
2254.257202	-40.928879
2255.603027	-40.950397
2256.948853	-41.097454
2258.294678	-42.642544
2259.640503	-42.385818
2260.986328	-42.064400
2262.332153	-42.102455
2263.677979	-42.895226
2265.023804	-42.835205
2266.369629	-41.832012
2267.715454	-41.121342
2269.061279	-41.372570
2270.407104	-40.914906
2271.752930	-41.107700
2273.098755	-42.097752
2274.444580	-42.359161
2275.790405	-41.902687
2277.136230	-41.357037
2278.482056	-41.828808
2279.827881	-42.098591
2281.173706	-42.304924
2282.519531	-43.486473
2283.865356	-42.954681
2285.211182	-41.723503
2286.557007	-41.750401
2287.902832	-43.038719
2289.248657	-43.204166
2290.594482	-43.130749
2291.940308	-42.307495
2293.286133	-41.466873
2294.631958	-41.567513
2295.977783	-42.248653
2297.323608	-42.703579
2298.669434	-42.601986
2300.015259	-42.135597
2301.361084	-41.998520
2302.706909	-42.667595
2304.052734	-41.721443
2305.398560	-41.563133
2306.744385	-42.086643
2308.090210	-42.528149
2309.436035	-42.391666
2310.781860	-41.105274
2312.127686	-41.077366
2313.473511	-43.248703
2314.819336	-43.224331
2316.165161	-42.430416
2317.510986	-41.967636
2318.856812	-41.358410
2320.202637	-41.572681
2321.548462	-42.819138
2322.894287	-42.175251
2324.240112	-42.476681
2325.585938	-42.829201
2326.931763	-43.301605
2328.277588	-43.043613
2329.623413	-41.399918
2330.969238	-41.768314
2332.315063	-41.295124
2333.660889	-41.895195
2335.006714	-42.285713
2336.352539	-41.625351
2337.698364	-42.012077
2339.044189	-42.563889
2340.390015	-41.938202
2341.735840	-42.603420
2343.081665	-43.637569
2344.427490	-42.069431
2345.773315	-41.072453
2347.119141	-41.247791
2348.464966	-41.662605
2349.810791	-42.544895
2351.156616	-42.534454
2352.502441	-42.403961
2353.848267	-43.414463
2355.194092	-42.115906
2356.539917	-41.770969
2357.885742	-42.512501
2359.231567	-42.766045
2360.577393	-42.881298
2361.923218	-42.565117
2363.269043	-42.289692
2364.614868	-42.494045
2365.960693	-42.872231
2367.306519	-42.615944
2368.652344	-42.908844
2369.998169	-43.801189
2371.343994	-42.357922
2372.689819	-41.727196
2374.035645	-41.973396
2375.381470	-41.273357
2376.727295	-40.861454
2378.073120	-41.493660
2379.418945	-42.049961
2380.764771	-42.752079
2382.110596	-42.999065
2383.456421	-43.345692
2384.802246	-42.200188
2386.148071	-41.870445
2387.493896	-41.939064
2388.839722	-42.629875
2390.185547	-42.036407
2391.531372	-41.457024
2392.877197	-41.214901
2394.223022	-41.712688
2395.568848	-41.879971
2396.914673	-43.104645
2398.260498	-44.221416
2399.606323	-42.696941
2400.952148	-42.821915
2402.297974	-42.981583
2403.643799	-43.626656
2404.989624	-42.907017
2406.335449	-41.900192
2407.681274	-41.790142
2409.027100	-42.314396
2410.372925	-42.180809
2411.718750	-42.064983
2413.064575	-41.405247
2414.410400	-41.594391
2415.756226	-41.691139
2417.102051	-42.047661
2418.447876	-41.063286
2419.793701	-41.821926
2421.139526	-41.711536
2422.485352	-41.926094
2423.831177	-41.635250
2425.177002	-41.157059
2426.522827	-42.128479
2427.868652	-43.247707
2429.214478	-41.950809
2430.560303	-42.182388
2431.906128	-41.931885
2433.251953	-41.367535
2434.597778	-41.274597
2435.943604	-41.985638
2437.289429	-41.946465
2438.635254	-42.257771
2439.981079	-41.886208
2441.326904	-42.831459
2442.672729	-43.069256
2444.018555	-43.061520
2445.364380	-42.729862
2446.710205	-42.062679
2448.056030	-41.989014
2449.401855	-42.092052
2450.747681	-41.801571
2452.093506	-42.255135
2453.439331	-43.145332
2454.785156	-41.676773
2456.130981	-42.758141
2457.476807	-43.605724
2458.822632	-43.681335
2460.168457	-41.661591
2461.514282	-41.582516
2462.860107	-42.748383
2464.205933	-41.734844
2465.551758	-42.306877
2466.897583	-41.171364
2468.243408	-40.887253
2469.589233	-42.220863
2470.935059	-41.585163
2472.280884	-41.505146
2473.626709	-40.747288
2474.972534	-40.981091
2476.318359	-42.674469
2477.664185	-41.991737
2479.010010	-41.597000
2480.355835	-41.584938
2481.701660	-41.417034
2483.047485	-42.096729
2484.393311	-41.822014
2485.739136	-41.328823
2487.084961	-41.726028
2488.430786	-42.046814
2489.776611	-42.706497
2491.122437	-41.838409
2492.468262	-42.718361
2493.814087	-43.583626
2495.159912	-42.480705
2496.505737	-41.692814
2497.851562	-42.121353
2499.197388	-41.868713
2500.543213	-42.504768
2501.889038	-42.219730
2503.234863	-41.740688
2504.580688	-41.397362
2505.926514	-42.176838
2507.272339	-42.748745
2508.618164	-43.855511
2509.963989	-42.892811
2511.309814	-43.335564
2512.655640	-41.764477
2514.001465	-41.484230
2515.347290	-42.101761
2516.693115	-42.933262
2518.038940	-42.816338
2519.384766	-41.953327
2520.730591	-42.093857
2522.076416	-43.132694
2523.422241	-41.556732
2524.768066	-41.732254
2526.113892	-42.170689
2527.459717	-41.839172
2528.805542	-42.088848
2530.151367	-42.465893
2531.497192	-42.905056
2532.843018	-42.140797
2534.188843	-41.668541
2535.534668	-41.491032
2536.880493	-41.122189
2538.226318	-41.412243
2539.572144	-42.587624
2540.917969	-42.796169
2542.263794	-43.967392
2543.609619	-43.694199
2544.955444	-42.189640
2546.301270	-41.503933
2547.647095	-41.581955
2548.992920	-41.845837
2550.338745	-42.424438
2551.684570	-43.893402
2553.030396	-42.487331
2554.376221	-41.527588
2555.722046	-42.626019
2557.067871	-42.371838
2558.413696	-41.816582
2559.759521	-42.399662
2561.105347	-43.381462
2562.451172	-42.843918
2563.796997	-41.993011
2565.142822	-41.429008
2566.488647	-42.679718
2567.834473	-42.931255
2569.180298	-43.819523
2570.526123	-43.099686
2571.871948	-42.303146
2573.217773	-41.911919
2574.563599	-41.699215
2575.909424	-42.621552
2577.255249	-41.362011
2578.601074	-40.514439
2579.946899	-42.719872
2581.292725	-42.129017
2582.638550	-41.849754
2583.984375	-41.949612
2585.330200	-40.610851
2586.676025	-41.763489
2588.021851	-43.168316
2589.367676	-42.227955
2590.713501	-42.199619
2592.059326	-42.594555
2593.405151	-41.145584
2594.750977	-41.674271
2596.096802	-43.491905
2597.442627	-43.286137
2598.788452	-42.685974
2600.134277	-42.025993
2601.480103	-42.123142
2602.825928	-40.917454
2604.171753	-41.148994
2605.517578	-41.585026
2606.863403	-41.624313
2608.209229	-41.867645
2609.555054	-41.418976
2610.900879	-41.720619
2612.246704	-41.732796
2613.592529	-42.978474
2614.938354	-43.280300
2616.284180	-41.582119
2617.630005	-41.846832
2618.975830	-41.954224
2620.321655	-41.617588
2621.667480	-42.587456
2623.013306	-41.764572
2624.359131	-41.039490
2625.704956	-42.703018
2627.050781	-42.900265
2628.396606	-41.404907
2629.742432	-41.243656
2631.088257	-41.900551
2632.434082	-42.985596
2633.779907	-43.548615
2635.125732	-43.793636
2636.471558	-42.733479
2637.817383	-41.430840
2639.163208	-41.441574
2640.509033	-41.870731
2641.854858	-42.891747
2643.200684	-41.835770
2644.546509	-41.791897
2645.892334	-43.000034
2647.238159	-41.552601
2648.583984	-41.630329
2649.929810	-41.874443
2651.275635	-42.210960
2652.621460	-43.426250
2653.967285	-43.090202
2655.313110	-43.790344
2656.658936	-42.598915
2658.004761	-42.412365
2659.350586	-42.379143
2660.696411	-41.590366
2662.042236	-42.053967
2663.388062	-42.444527
2664.733887	-42.640129
2666.079712	-42.852814
2667.425537	-42.805946
2668.771362	-42.008663
2670.117188	-41.970955
2671.463013	-41.902443
2672.808838	-41.585575
2674.154663	-42.082905
2675.500488	-43.046864
2676.846313	-41.748341
2678.192139	-41.302505
2679.537964	-41.566517
2680.883789	-42.740486
